9.630870223045349121e-01,-7.911617755889892578e-01,-8.280746936798095703e-01
8.574118018150329590e-01,6.620057672262191772e-02,-7.638761401176452637e-02
-3.845968246459960938e-01,9.402718544006347656e-01,-4.443249702453613281e-01
7.596784830093383789e-01,9.879934787750244141e-01,7.476719617843627930e-01
6.267045736312866211e-01,-5.641222000122070312e-01,-9.374176263809204102e-01
-7.496666312217712402e-01,7.508612871170043945e-01,-9.988053441047668457e-01
4.549974799156188965e-01,5.556926131248474121e-01,1.069005299359560013e-02
7.857434749603271484e-01,7.192228436470031738e-01,5.049663186073303223e-01
9.600086808204650879e-01,-3.640255630016326904e-01,-4.040168523788452148e-01
6.700354218482971191e-01,-4.516603946685791016e-01,-7.816249728202819824e-01
9.478625059127807617e-01,8.084186315536499023e-01,7.562811374664306641e-01
1.641682982444763184e-01,5.511167049407958984e-01,-2.847149670124053955e-01
1.070945560932159424e-01,4.134074449539184570e-01,-4.794979989528656006e-01
7.788492441177368164e-01,4.043172597885131836e-01,1.831665188074111938e-01
3.849006295204162598e-01,-1.208902075886726379e-01,-7.359895706176757812e-01
7.915496230125427246e-01,1.975588500499725342e-01,-1.089150458574295044e-02
6.087277531623840332e-01,6.607118248939514160e-01,2.694396078586578369e-01
6.124109029769897461e-01,-3.630186244845390320e-02,-4.238909780979156494e-01
-4.299669265747070312e-01,7.655809521675109863e-01,-6.643860340118408203e-01
7.637093663215637207e-01,-7.308068275451660156e-01,-9.670974612236022949e-01
4.063900411128997803e-01,-7.356484234333038330e-02,-6.671748161315917969e-01
-4.758200943470001221e-01,6.078410148620605469e-01,-8.679790496826171875e-01
5.890552997589111328e-01,7.764998078346252441e-01,3.655551075935363770e-01
-2.412280738353729248e-01,3.429091572761535645e-01,-8.983188867568969727e-01
9.003928303718566895e-01,6.897777915000915527e-01,5.901706218719482422e-01
-3.748502135276794434e-01,9.359819889068603516e-01,-4.388682544231414795e-01
-4.166805744171142578e-01,7.713555097579956055e-01,-6.453250646591186523e-01
4.119003117084503174e-01,-1.171436756849288940e-01,-7.052433490753173828e-01
3.700125217437744141e-01,-2.106416821479797363e-01,-8.406291604042053223e-01
7.133643627166748047e-01,9.854022413492202759e-03,-2.767815887928009033e-01
3.950082063674926758e-01,8.167599439620971680e-01,2.117681652307510376e-01
