5.260339975357055664e-01,-8.496757149696350098e-01,-3.659788891673088074e-02
-8.528841137886047363e-01,-3.924533724784851074e-01,3.443385362625122070e-01
-6.575924754142761230e-01,7.329962253570556641e-01,1.740365922451019287e-01
-8.218129277229309082e-01,1.906670331954956055e-01,-5.369074344635009766e-01
1.129882335662841797e-01,4.295800030231475830e-01,-8.959323167800903320e-01
2.910452485084533691e-01,-7.009893059730529785e-01,-6.510811448097229004e-01
-5.407563447952270508e-01,7.790887951850891113e-01,-3.171801567077636719e-01
-2.846265137195587158e-01,9.169431924819946289e-01,-2.796478867530822754e-01
-4.513193964958190918e-01,6.250165700912475586e-01,-6.369184255599975586e-01
9.034284949302673340e-01,1.617744266986846924e-01,3.970466256141662598e-01
-4.608746170997619629e-01,-3.956017494201660156e-01,7.944141626358032227e-01
-3.429591953754425049e-01,-6.626989841461181641e-01,-6.657394766807556152e-01
-9.745040535926818848e-01,1.961168944835662842e-01,-1.089956238865852356e-01
-9.443082809448242188e-01,-7.271988689899444580e-02,-3.209262192249298096e-01
-3.323929011821746826e-01,8.903494477272033691e-01,3.111154735088348389e-01
5.285515189170837402e-01,3.425406515598297119e-01,7.767233848571777344e-01
-1.981981992721557617e-01,6.463699340820312500e-01,-7.368333339691162109e-01
1.222274154424667358e-01,-9.411481767892837524e-02,-9.880297780036926270e-01
-8.222292363643646240e-02,-2.988733351230621338e-01,-9.507439732551574707e-01
2.953967154026031494e-01,5.030961036682128906e-01,8.121792078018188477e-01
1.266484111547470093e-01,1.282073855400085449e-01,-9.836274981498718262e-01
5.333221554756164551e-01,-5.931615233421325684e-01,6.030977368354797363e-01
4.433545842766761780e-02,-9.479287862777709961e-01,-3.153814077377319336e-01
-1.032331734895706177e-01,7.056184411048889160e-01,7.010317444801330566e-01
8.297550678253173828e-01,-2.348869144916534424e-01,-5.062949657440185547e-01
-1.681592017412185669e-01,-7.989774346351623535e-01,-5.773712396621704102e-01
-8.586664199829101562e-01,-4.891613423824310303e-01,1.530136913061141968e-01
