1.700221747159957886e-01,5.841224193572998047e-01,2.458554208278656006e-01
3.659934699535369873e-01,5.565961003303527832e-01,7.741045206785202026e-02
2.270369082689285278e-01,4.218412935733795166e-01,3.511217832565307617e-01
2.038513123989105225e-01,6.389253139495849609e-01,1.572233736515045166e-01
3.114598691463470459e-01,1.266669481992721558e-01,5.618731975555419922e-01
1.409168988466262817e-01,8.144069314002990723e-01,4.467614740133285522e-02
5.426719188690185547e-01,3.105091676115989685e-02,4.262771904468536377e-01
4.102359414100646973e-01,4.194735884666442871e-01,1.702904701232910156e-01
1.508408337831497192e-01,2.295270264148712158e-01,6.196321249008178711e-01
5.483923554420471191e-01,1.272844076156616211e-01,3.243232369422912598e-01
1.160505339503288269e-01,8.672134876251220703e-01,1.673599332571029663e-02
1.521124988794326782e-01,1.332113295793533325e-01,7.146761417388916016e-01
1.297171562910079956e-01,6.200776100158691406e-01,2.502051889896392822e-01
2.723743915557861328e-01,2.385264486074447632e-01,4.890991449356079102e-01
4.760953485965728760e-01,4.892548322677612305e-01,3.464983776211738586e-02
2.208934426307678223e-01,4.258760213851928711e-01,3.532305359840393066e-01
4.886051416397094727e-01,1.772040575742721558e-01,3.341908156871795654e-01
7.393044233322143555e-01,6.656792014837265015e-02,1.941276639699935913e-01
7.749413847923278809e-01,4.463120177388191223e-02,1.804274320602416992e-01
5.069507956504821777e-01,2.734148688614368439e-02,4.657077193260192871e-01
5.400995612144470215e-01,3.349073827266693115e-01,1.249930411577224731e-01
4.291451275348663330e-01,1.505412459373474121e-01,4.203136265277862549e-01
4.052154347300529480e-02,7.804405689239501953e-01,1.790379136800765991e-01
1.226352751255035400e-01,2.775094807147979736e-01,5.998552441596984863e-01
7.108676433563232422e-01,4.991059750318527222e-02,2.392217814922332764e-01
2.130999267101287842e-01,1.813168227672576904e-01,6.055832505226135254e-01
3.648229539394378662e-01,3.028853535652160645e-01,3.322916924953460693e-01
1.147059649229049683e-01,1.235138475894927979e-01,7.617802023887634277e-01
1.331519484519958496e-01,5.031760334968566895e-01,3.636720478534698486e-01
1.601492762565612793e-01,5.841802954673767090e-01,2.556704282760620117e-01
2.984403371810913086e-01,3.716466724872589111e-01,3.299129903316497803e-01
5.621790885925292969e-01,3.577140867710113525e-01,8.010682463645935059e-02
1.744887419044971466e-02,1.065629646182060242e-01,8.759881854057312012e-01
1.979097425937652588e-01,6.782524585723876953e-01,1.238377764821052551e-01
1.483310908079147339e-01,6.382722854614257812e-01,2.133966088294982910e-01
8.316927403211593628e-02,6.344375759363174438e-02,8.533869981765747070e-01
7.158493399620056152e-01,1.532906740903854370e-01,1.308600008487701416e-01
1.200819388031959534e-01,2.984249889850616455e-01,5.814930796623229980e-01
