0.25,-0.06497561186552048,-0.22913439571857452
0.25,-0.04079212620854378,0.20737265050411224
0.25,-0.17185811698436737,0.1388358175754547
0.25,0.10257688909769058,-0.2293501794338226
0.25,0.21707801520824435,0.1831219494342804
0.25,-0.15238702297210693,0.0767904818058014
0.25,0.09447448700666428,0.1985416114330292
0.25,-0.02614638954401016,0.18575793504714963
0.25,-0.06588596105575562,0.2282613068819046
0.25,-0.13978685438632965,0.14399337768554688
0.25,0.11158063262701035,-0.08307750523090363
0.25,-0.19028083980083463,-0.03149164840579033
0.25,-0.03023124113678932,-0.03998449072241783
0.25,0.08312643319368362,0.0379568450152874
0.25,0.0721992626786232,0.019793853163719177
0.25,0.14751993119716644,0.05307738110423088
0.25,-0.20015715062618256,0.24079249799251556
0.25,-0.13239672780036926,0.0257522240281105
0.25,0.019925668835639954,-0.06704647839069366
0.25,-0.111465223133564,-0.0427594892680645
0.25,-0.1693783551454544,-0.0616132840514183
0.25,-0.09373657405376434,0.1617039144039154
0.25,-0.12635645270347595,-0.1028195396065712
0.25,0.04579882323741912,0.17708264291286469
0.25,-0.04876282438635826,0.17388729751110077
0.25,0.24913316965103152,0.11688460409641264
0.25,-0.0502605028450489,0.13260069489479065
0.25,-0.2203174978494644,-0.08298839628696442
0.25,0.004478264600038528,0.06266233325004578
0.25,-0.023119784891605377,-0.14619159698486328
0.25,0.11668472737073898,-0.14370642602443695
0.25,-0.11606283485889433,-0.19017274677753448
0.25,0.15075471997261047,-0.17969536781311035
0.25,-0.02448850870132446,0.010114144533872604
0.25,0.1608256697654724,-0.08567163348197937
0.25,-0.03261784464120865,-0.0378466434776783
0.25,-0.11294447630643845,0.10475938767194748
0.25,0.1310305893421173,-0.04404754191637039
0.25,0.10447700321674346,0.05785400047898292
0.25,-0.12013903260231018,0.1284290999174118
0.25,-0.11153151839971542,-0.0604717992246151
0.25,0.24942475557327273,-0.22493560612201688
0.25,0.21960648894309995,0.15150681138038635
0.25,-0.14296270906925201,0.039701513946056366
0.25,-0.09374386072158812,0.03515361621975899
0.25,-0.24439039826393127,-0.08449038118124008
0.25,0.020584620535373688,0.08055102825164794
0.25,-0.24411801993846888,0.03715811297297478
0.25,0.1462448537349701,-0.2453836053609848
0.25,0.13917593657970428,-0.17488054931163788
0.25,0.16968272626399994,0.13378840684890747
0.25,-0.220865398645401,-0.1108333170413971
0.25,-0.07693589478731155,0.12882442772388458
0.25,-0.04239652678370476,-0.23411908745765683
0.25,0.12776155769824982,0.240596279501915
0.25,0.21106693148612976,0.21797761321067807
0.25,-0.09120723605155943,-0.043834488838911057
0.25,-0.22756581008434296,-0.2434354722499847
0.25,0.08731454610824584,-0.15629473328590393
0.25,0.04965224862098693,-0.13023369014263153
0.25,-0.19514551758766172,0.18957868218421936
0.25,-0.162232905626297,0.17060796916484833
0.25,0.06942016631364822,-0.027972519397735596
0.25,-0.1570773422718048,0.018490171059966087
0.25,0.2345195710659027,-0.04650164768099784
0.25,-0.09603868424892424,-0.02038662135601044
0.25,-0.1615096777677536,0.01736193336546421
0.25,-0.019123019650578495,0.14572398364543915
0.25,0.15253685414791107,-0.004000160843133926
0.25,0.08837896585464478,-0.10604795813560484
0.25,0.1505582630634308,-0.1444791853427887
0.25,-0.04417624697089195,0.22191222012042996
0.25,0.10000036656856538,-0.18566800653934476
0.25,0.07210629433393478,0.02488371916115284
0.25,0.17156299948692322,0.241224080324173
0.25,0.15562015771865845,0.21110595762729648
0.25,0.1634351909160614,0.20414061844348907
0.25,0.009674711152911184,0.12078791856765746
0.25,0.20582106709480283,0.11090583354234695
0.25,0.1686183661222458,-0.15449099242687225
0.25,0.16441024839878082,-0.21407414972782135
0.25,-0.17175070941448212,0.19215239584445953
0.25,0.09681174159049988,0.1381920725107193
0.25,-0.22082263231277463,0.1300700306892395
0.25,0.04096221551299095,-0.20642080903053284
0.25,0.15110187232494354,-0.23251709342002871
0.25,-0.010227268561720848,-0.24448803067207336
0.25,0.16430537402629852,0.10092268139123918
0.25,0.14280422031879425,-0.08931244909763336
0.25,-0.23995070159435272,-0.06335865706205368
0.25,-0.1701984703540802,-0.13624131679534912
0.25,0.13479135930538177,0.18461497128009796
0.25,0.13890792429447174,0.010025323368608952
0.25,-0.18216514587402344,0.04169854149222374
0.25,0.020970331504940983,0.1734013855457306
0.25,0.1696660965681076,0.15825003385543823
0.25,0.08818179368972778,-0.10172053426504137
0.25,-0.20830874145030975,0.17902851104736328
0.25,0.07361814379692078,0.033419083803892136
0.25,0.04634806513786316,0.18712295591831207
0.25,0.0534442663192749,-0.19899368286132812
0.25,-0.0799800381064415,0.03274013474583626
0.25,0.10059576481580734,-0.24030143022537231
0.25,-0.08623827248811722,0.06917259842157363
0.25,0.05760114639997482,0.05762355402112007
0.25,-0.21688471734523773,-0.0963493287563324
0.25,-0.10090149939060213,0.0603894330561161
0.25,0.16182076930999756,0.15235815942287445
0.25,0.0253900233656168,-0.1463430821895599
0.25,0.19548825919628143,-0.18914037942886353
0.25,0.01195382233709097,0.2472020238637924
0.25,-0.17986047267913818,0.09067435562610623
0.25,0.15807799994945523,0.21089968085289
0.25,-0.1537926942110062,-0.0555923655629158
0.25,-0.02629128657281399,0.15670238435268402
0.25,0.17287954688072205,0.14828811585903168
0.25,0.0721719115972519,-0.15336984395980835
0.25,0.1249515786767006,-0.08252950757741928
0.25,-0.10724671930074692,-0.19605252146720883
0.25,-0.010084393434226511,-0.07442709058523178
0.25,0.15021514892578125,-0.099568210542202
0.25,-0.06554275006055832,-0.03457604721188545
0.25,0.076738640666008,0.2465960383415222
0.25,0.10422242432832718,0.004018794745206833
0.25,-0.10158845782279968,0.17225699126720428
0.25,-0.01746227964758873,-0.10980726778507233
0.25,0.19118033349514008,0.09742332249879838
0.25,-0.1625924855470657,0.0878577083349228
0.25,0.02066404744982719,-0.08378889411687851
0.25,-0.00672553526237607,-0.21018007397651675
0.25,0.1970890164375305,-0.12941089272499084
0.25,0.020740756765007973,0.1032296046614647
0.25,0.20527012646198273,-0.17953988909721375
0.25,-0.06569774448871613,-0.01778971590101719
0.25,0.12046144902706143,0.0952838510274887
0.25,0.09613613784313202,0.12822334468364716
0.25,0.13091057538986203,0.17799989879131317
0.25,-0.10418957471847534,-0.17605966329574585
0.25,0.009358355775475502,-0.1001109555363655
0.25,0.11291833221912384,-0.09790345281362532
0.25,-0.00775415450334549,-0.08962313085794449
0.25,0.07456427067518234,0.07611962407827377
0.25,0.07741766422986984,0.1240253522992134
0.25,-0.21392051875591275,-0.21740373969078064
0.25,-0.22281692922115323,0.14193513989448547
0.25,0.11059734970331192,-0.12738828361034393
0.25,0.09868665039539339,-0.011985776014626024
0.25,0.24439996480941772,0.06380651891231537
0.25,0.17664174735546112,0.18641965091228485
0.25,0.13518543541431427,-0.20956434309482572
0.25,0.09770847111940384,-0.09710872173309323
0.25,0.22595176100730896,-0.17185483872890472
0.25,0.12047316133975983,0.1639652252197266
0.25,0.23403997719287875,0.040855392813682556
0.25,-0.13948751986026764,0.16698962450027463
0.25,0.21239820122718808,-0.05581611767411232
0.25,0.2154083549976349,-0.18001534044742584
0.25,0.2141510248184204,-0.04068152606487274
